"2014-01-14 22:50:00";104000;6;0;[0];"En fecha hora 2014-01-14 22:50:00 se tuvo una intensidad de 104000A en 6 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-14 23:00:00";37000;3;0;[0];"En fecha hora 2014-01-14 23:00:00 se tuvo una intensidad de 37000A en 3 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-15 16:20:00";46000;2;0;[0];"En fecha hora 2014-01-15 16:20:00 se tuvo una intensidad de 46000A en 2 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-15 17:00:00";38000;2;0;[0];"En fecha hora 2014-01-15 17:00:00 se tuvo una intensidad de 38000A en 2 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-15 17:10:00";128000;6;0;[0];"En fecha hora 2014-01-15 17:10:00 se tuvo una intensidad de 128000A en 6 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-15 17:20:00";65000;3;0;[0];"En fecha hora 2014-01-15 17:20:00 se tuvo una intensidad de 65000A en 3 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-15 17:30:00";18000;1;0;[0];"En fecha hora 2014-01-15 17:30:00 se tuvo una intensidad de 18000A en 1 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-15 17:40:00";70000;3;0;[0];"En fecha hora 2014-01-15 17:40:00 se tuvo una intensidad de 70000A en 3 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-15 17:50:00";112000;5;0;[0];"En fecha hora 2014-01-15 17:50:00 se tuvo una intensidad de 112000A en 5 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-15 18:00:00";152000;9;0;[0];"En fecha hora 2014-01-15 18:00:00 se tuvo una intensidad de 152000A en 9 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-15 18:10:00";24000;1;0;[0];"En fecha hora 2014-01-15 18:10:00 se tuvo una intensidad de 24000A en 1 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 20:10:00";8000;1;0.2;[0];"En fecha hora 2014-01-19 20:10:00 se tuvo una intensidad de 8000A en 1 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.2mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 20:20:00";39000;3;0;[0];"En fecha hora 2014-01-19 20:20:00 se tuvo una intensidad de 39000A en 3 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 20:30:00";176000;11;0;[0];"En fecha hora 2014-01-19 20:30:00 se tuvo una intensidad de 176000A en 11 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 20:40:00";104000;7;0;[0];"En fecha hora 2014-01-19 20:40:00 se tuvo una intensidad de 104000A en 7 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 20:50:00";56000;4;0;[0];"En fecha hora 2014-01-19 20:50:00 se tuvo una intensidad de 56000A en 4 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 21:00:00";23000;2;0;[0];"En fecha hora 2014-01-19 21:00:00 se tuvo una intensidad de 23000A en 2 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 21:40:00";7000;1;0;[0];"En fecha hora 2014-01-19 21:40:00 se tuvo una intensidad de 7000A en 1 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 22:00:00";46000;3;0;[0];"En fecha hora 2014-01-19 22:00:00 se tuvo una intensidad de 46000A en 3 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 22:10:00";102000;6;0;[0];"En fecha hora 2014-01-19 22:10:00 se tuvo una intensidad de 102000A en 6 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 22:20:00";178000;13;0;[0];"En fecha hora 2014-01-19 22:20:00 se tuvo una intensidad de 178000A en 13 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 22:30:00";243000;13;0;[0];"En fecha hora 2014-01-19 22:30:00 se tuvo una intensidad de 243000A en 13 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 22:40:00";900000;49;0;[0];"En fecha hora 2014-01-19 22:40:00 se tuvo una intensidad de 900000A en 49 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 22:50:00";579000;37;11.0;[10];"En fecha hora 2014-01-19 22:50:00 se tuvo una intensidad de 579000A en 37 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 11.0mm y la predicción para esta fecha es +=10mm probabilidad de Tormentas severas"
"2014-01-19 23:00:00";819000;49;11.0;[10];"En fecha hora 2014-01-19 23:00:00 se tuvo una intensidad de 819000A en 49 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 11.0mm y la predicción para esta fecha es +=10mm probabilidad de Tormentas severas"
"2014-01-19 23:10:00";564000;32;11.0;[10];"En fecha hora 2014-01-19 23:10:00 se tuvo una intensidad de 564000A en 32 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 11.0mm y la predicción para esta fecha es +=10mm probabilidad de Tormentas severas"
"2014-01-19 23:20:00";706000;42;5.0;[0];"En fecha hora 2014-01-19 23:20:00 se tuvo una intensidad de 706000A en 42 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 5.0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 23:30:00";495000;34;5.0;[0];"En fecha hora 2014-01-19 23:30:00 se tuvo una intensidad de 495000A en 34 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 5.0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 23:40:00";429000;24;0.8;[0];"En fecha hora 2014-01-19 23:40:00 se tuvo una intensidad de 429000A en 24 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.8mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-19 23:50:00";368000;21;0.7;[0];"En fecha hora 2014-01-19 23:50:00 se tuvo una intensidad de 368000A en 21 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.7mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 00:00:00";494000;31;0.4;[0];"En fecha hora 2014-01-20 00:00:00 se tuvo una intensidad de 494000A en 31 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.4mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 00:10:00";296000;20;0.3;[0];"En fecha hora 2014-01-20 00:10:00 se tuvo una intensidad de 296000A en 20 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.3mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 00:20:00";291000;18;0.1;[0];"En fecha hora 2014-01-20 00:20:00 se tuvo una intensidad de 291000A en 18 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.1mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 00:30:00";168000;10;2.4;[0];"En fecha hora 2014-01-20 00:30:00 se tuvo una intensidad de 168000A en 10 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 2.4mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 00:40:00";156000;9;2.4;[0];"En fecha hora 2014-01-20 00:40:00 se tuvo una intensidad de 156000A en 9 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 2.4mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 00:50:00";404000;26;2.4;[0];"En fecha hora 2014-01-20 00:50:00 se tuvo una intensidad de 404000A en 26 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 2.4mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 01:00:00";441000;27;0.3;[0];"En fecha hora 2014-01-20 01:00:00 se tuvo una intensidad de 441000A en 27 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.3mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 01:10:00";248000;17;0.1;[0];"En fecha hora 2014-01-20 01:10:00 se tuvo una intensidad de 248000A en 17 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.1mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 01:20:00";339000;23;0;[0];"En fecha hora 2014-01-20 01:20:00 se tuvo una intensidad de 339000A en 23 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 01:30:00";211000;13;0;[0];"En fecha hora 2014-01-20 01:30:00 se tuvo una intensidad de 211000A en 13 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 01:40:00";46000;3;0;[0];"En fecha hora 2014-01-20 01:40:00 se tuvo una intensidad de 46000A en 3 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 15:50:00";56000;5;0.2;[0];"En fecha hora 2014-01-20 15:50:00 se tuvo una intensidad de 56000A en 5 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.2mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 16:00:00";12000;1;0;[0];"En fecha hora 2014-01-20 16:00:00 se tuvo una intensidad de 12000A en 1 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 16:10:00";13000;1;0;[0];"En fecha hora 2014-01-20 16:10:00 se tuvo una intensidad de 13000A en 1 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 16:40:00";42000;2;0;[0];"En fecha hora 2014-01-20 16:40:00 se tuvo una intensidad de 42000A en 2 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 17:20:00";51000;2;0;[0];"En fecha hora 2014-01-20 17:20:00 se tuvo una intensidad de 51000A en 2 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 20:50:00";57000;2;0.6;[0];"En fecha hora 2014-01-20 20:50:00 se tuvo una intensidad de 57000A en 2 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.6mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 21:00:00";63000;3;2.3;[0];"En fecha hora 2014-01-20 21:00:00 se tuvo una intensidad de 63000A en 3 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 2.3mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 21:10:00";88000;5;6.6;[0];"En fecha hora 2014-01-20 21:10:00 se tuvo una intensidad de 88000A en 5 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 6.6mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 21:20:00";231000;16;6.6;[0];"En fecha hora 2014-01-20 21:20:00 se tuvo una intensidad de 231000A en 16 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 6.6mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 21:30:00";141000;9;6.6;[0];"En fecha hora 2014-01-20 21:30:00 se tuvo una intensidad de 141000A en 9 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 6.6mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 21:40:00";109000;6;2.0;[0];"En fecha hora 2014-01-20 21:40:00 se tuvo una intensidad de 109000A en 6 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 2.0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 21:50:00";58000;3;0.1;[0];"En fecha hora 2014-01-20 21:50:00 se tuvo una intensidad de 58000A en 3 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0.1mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 22:00:00";66000;4;0;[0];"En fecha hora 2014-01-20 22:00:00 se tuvo una intensidad de 66000A en 4 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 22:20:00";90000;5;0;[0];"En fecha hora 2014-01-20 22:20:00 se tuvo una intensidad de 90000A en 5 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 22:30:00";21000;1;0;[0];"En fecha hora 2014-01-20 22:30:00 se tuvo una intensidad de 21000A en 1 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
"2014-01-20 22:40:00";14000;1;0;[0];"En fecha hora 2014-01-20 22:40:00 se tuvo una intensidad de 14000A en 1 descargas eléctricas en donde luego de 50m a 1:30h se registró una precipitacion de 0mm y la predicción para esta fecha es +=0 probabilidad baja o nula de lluvias"
